;dist_code;panchayat;body;code;declared;lead_name;lead_num;lead_party;lead_votes;place;trail_name;trail_num;trail_votes
0;D07001;block_panchayats;ALANGAD ;B07063;True;വി. പി. അനില്‍കുമാര്‍;1;UDF;3540;MANAKKAPADY;ഇസ്മായില്‍;2;2577
1;D07001;block_panchayats;ALANGAD ;B07063;True;കെ എസ്  ഷഹന;2;LDF;3564;KARUMALLOOR;സൈബുന്നീസ റഷീദ്;3;2874
2;D07001;block_panchayats;ALANGAD ;B07063;True;സ്മിത ഹസീബ്;3;LDF;2815;VELIYATHUNADU;സുനിത ഷാജി;2;2613
3;D07001;block_panchayats;ALANGAD ;B07063;True;എം. അനില്‍ കുമാര്‍;1;LDF;3356;KADUNGALLOOR NORTH;പി.കെ. സുരേഷ് ബാബു;4;3192
4;D07001;block_panchayats;ALANGAD ;B07063;True;കെ.ആർ. രാമചന്ദ്രന്‍;2;NDA;3093;KADUNALLOOR WEST;സി.കെ. ബാബു;1;2960
5;D07001;block_panchayats;ALANGAD ;B07063;True;പി.എ. അബൂബക്കര്‍ (അബൂസ്);1;LDF;4589;MUPPATHADAM CENTRAL;ടി.ജെ. ടൈറ്റസ്;2;3735
6;D07001;block_panchayats;ALANGAD ;B07063;True;ട്രീസ മോളി;1;LDF;2970;MUPPATHADAM SOUTH;എ.സി. സുധാദേവി;2;2799
7;D07001;block_panchayats;ALANGAD ;B07063;True;ഹാന്‍സന്‍ മാത്യു;3;UDF;3743;PUTHENPALLY;ബെന്നി പാപ്പച്ചന്‍;1;2693
8;D07001;block_panchayats;ALANGAD ;B07063;True;റാണി മത്തായി;3;UDF;2955;VARAPUZHA;ജെസി സാജന്‍ (ജെസി ടീച്ചർ);1;2899
9;D07001;block_panchayats;ALANGAD ;B07063;True;പ്രിയ ഭരതന്‍;1;LDF;2702;CHIRAKKAKAM;ഷൈനി;3;2617
10;D07001;block_panchayats;ALANGAD ;B07063;True;രമ്യ തോമസ് (രമ്യ ടീച്ചർ);1;OTH;3739;KONGORPPILLY;സിന്ധു ജസ് വന്ത്;3;2997
11;D07001;block_panchayats;ALANGAD ;B07063;True;എം.ആർ. രാധാകൃഷ്ണന്‍;3;LDF;2707;ALANGAD;എം.പി. റഷീദ്;4;2117
12;D07001;block_panchayats;ALANGAD ;B07063;True;ജയശ്രീ ഗോപീകൃഷ്ണന്‍;2;LDF;4070;ALANGAD WEST;അമൃത പ്രകാശ്;1;3038
13;D07001;block_panchayats;ANGAMALI  ;B07064;True;റാണി പോളി;3;UDF;4859;PALISSERY;ഗ്രേസി സെബാസ്റ്റ്യന്‍;1;4261
14;D07001;block_panchayats;ANGAMALI  ;B07064;True;ലാലി ആന്റു;2;UDF;4755;THABOR;ധന്യ ജോയി;1;4345
15;D07001;block_panchayats;ANGAMALI  ;B07064;True;ബിജു കാവുങ്ങ;3;UDF;4204;AYYAMPUZHA;ഷാജി തളിയന്‍;4;3843
16;D07001;block_panchayats;ANGAMALI  ;B07064;True;മനോജ് മുല്ലശ്ശേരി;1;UDF;3616;MALAYATTOOR;ലിന്റോ പയ്യപ്പിള്ളി കുട്ടന്‍;2;2908
17;D07001;block_panchayats;ANGAMALI  ;B07064;True;കൊച്ചുത്രേസ്യ തങ്കച്ചന്‍;2;UDF;4792;NADUVATTOM;ജിന്‍സി ബെന്നി;3;3359
18;D07001;block_panchayats;ANGAMALI  ;B07064;True;സരിത സുനില്‍ ചാലാക്ക;1;UDF;4946;MANJAPRA;സില്‍വി ജോസ്;2;3771
19;D07001;block_panchayats;ANGAMALI  ;B07064;True;മേരി ദേവസ്സിക്കുട്ടി കോലഞ്ചേരി;2;UDF;4060;KALADY;ഫെമി ഷാജി കോലഞ്ചേരി;1;3081
20;D07001;block_panchayats;ANGAMALI  ;B07064;True;​ കെ വി അഭിജിത്ത്;2;LDF;4672;PARAPPURAM;അനില്‍കുമാര്‍;1;3425
21;D07001;block_panchayats;ANGAMALI  ;B07064;True;ആ൯സി ജിജോ;2;OTH;3877;KANJOOR;റൂബി ഡേവിസ്;3;3737
22;D07001;block_panchayats;ANGAMALI  ;B07064;True;സിജോ ചൊവ്വരാന്‍;4;LDF;4359;MATTOOR;ജോര്‍ജ്ജ് മൂന്നുപീടിയേക്കല്‍;1;4193
23;D07001;block_panchayats;ANGAMALI  ;B07064;True;സീലിയ വിന്നി;3;LDF;4709;THURAVOOR;എല്‍സി വര്‍ഗ്ഗീസ്;1;3779
24;D07001;block_panchayats;ANGAMALI  ;B07064;True;അഡ്വ. എം ഒ ജോര്‍ജ്;2;UDF;3797;MOOKKANNOOR;ജോയി മാടശ്ശേരി;1;2692
25;D07001;block_panchayats;ANGAMALI  ;B07064;True;ഷിജി ജോയി;3;UDF;4789;KARUKUTTY;ജിനി ഷാജു കല്ലറയ്ക്കല്‍;1;3337
26;D07001;block_panchayats;EDAPPALLY  ;B07067;True;ശ്യാമള ഷിബു;1;UDF;2596;KADAPURAM;ഷീന സന്തോഷ്;2;1956
27;D07001;block_panchayats;EDAPPALLY  ;B07067;True;ജോസഫ് (ജോസി.വി.എ );2;UDF;1705;KARTHEDAM;ബിജു.സി.ജി;3;1575
28;D07001;block_panchayats;EDAPPALLY  ;B07067;True;മനു ശങ്കര്‍. കെ. പി.;3;OTH;2769;VALIYA KADAMAKUDY;അലക്സ്  മണവാളൻ;1;2352
29;D07001;block_panchayats;EDAPPALLY  ;B07067;True;ട്രീസ മാനുവല്‍;1;UDF;2857;KOTHAD;പേളി ബ്രൈറ്റ്;2;2664
30;D07001;block_panchayats;EDAPPALLY  ;B07067;True;ലിസി വാര്യത്ത്;2;UDF;2887;HEALTH CENTRE;എല്‍സി ഡേവിസ്;1;2658
31;D07001;block_panchayats;EDAPPALLY  ;B07067;True;സ്മിത സ്റ്റാൻലി;3;UDF;2732;VALAM;ഷൈനി സച്ചിദാനന്ദൻ;2;2666
32;D07001;block_panchayats;EDAPPALLY  ;B07067;True;രാജു . എ. എ;3;UDF;3144;CHITTOOR;മനോജ് ഭാസ്കർ;2;1798
33;D07001;block_panchayats;EDAPPALLY  ;B07067;True;അഡ്വക്കേറ്റ് .വിവേക് ഹരിദാസ്;2;UDF;2402;MULAVUKADU NORTH;രാജീവ് . എം . ആർ;1;1989
34;D07001;block_panchayats;EDAPPALLY  ;B07067;True;ഷെല്‍മ  ഹൈസൻറ്;1;UDF;2171;PONNARIMANGALAM;ഷൈല ഗോപകുമാർ;2;1249
35;D07001;block_panchayats;EDAPPALLY  ;B07067;True;മധു . എം . ആർ;1;UDF;2342;VALLARPADAM;വിശ്വനാഥന്‍.പി. കെ;3;1839
36;D07001;block_panchayats;EDAPPALLY  ;B07067;True;ക്ലാര സൈമൺ;1;LDF;2410;LIGHT HOUSE;ലില്ലി ആല്‍ബര്‍ട്ട്;3;1669
37;D07001;block_panchayats;EDAPPALLY  ;B07067;True;നൗഷാദ് . കെ . എച്ച്;2;UDF;2127;PUTHUVYPE;സിബിന്‍ കുമാര്‍ (ബാബു . പി . കെ);3;1988
38;D07001;block_panchayats;EDAPPALLY  ;B07067;True;സരിത സനില്‍;2;UDF;3889;MALIPURAM BEACH;പ്രമീള ഗോപാലകൃഷ്ണന്‍;1;2254
39;D07001;block_panchayats;KOOVAPADY  ;B07065;True;രാജേഷ്  എം കെ;1;UDF;4344;KOODALAPPAD;സലിംബാബു;3;2912
40;D07001;block_panchayats;KOOVAPADY  ;B07065;True;അനു അബീഷ്;1;UDF;4953;KODANAD;ജാന്‍സി ജോർജ്;2;3515
41;D07001;block_panchayats;KOOVAPADY  ;B07065;True;പി ആർ നാരായണന്‍ നായര്‍;2;LDF;3480;KRARIYELY;റിജു കുര്യന്‍;4;3451
42;D07001;block_panchayats;KOOVAPADY  ;B07065;True;ഡെയ്സി ജെയിംസ്;1;UDF;3232;VENGOOR;റിജി മത്തായി;3;2815
43;D07001;block_panchayats;KOOVAPADY  ;B07065;True;ലതാഞ്ജലി മുരുകന്‍;2;UDF;3313;ASAMANNOOR;ശോഭന ബാലകൃഷ്ണന്‍;3;3170
44;D07001;block_panchayats;KOOVAPADY  ;B07065;True;സലിം എൻ എം;3;UDF;3206;METHALA;സുജു ജോണി;4;3005
45;D07001;block_panchayats;KOOVAPADY  ;B07065;True;ബീന  ഗോപിനാഥ്;2;LDF;3665;KEEZHILLAM;കനകം ബി പിള്ള;1;3390
46;D07001;block_panchayats;KOOVAPADY  ;B07065;True;അംബിക മുരളീധരന്‍;1;UDF;4062;PULLUVAZHI;ശ്രീജ വേണുഗോപാൽ;3;4032
47;D07001;block_panchayats;KOOVAPADY  ;B07065;True;ബേസില്‍ പോൾ;2;UDF;4023;RAYAMANGALAM;അരുണ്‍ പ്രശോഭ്;1;2782
48;D07001;block_panchayats;KOOVAPADY  ;B07065;True;ഷോജ റോയി;3;UDF;3743;MUDAKKUZHA;ജയന്തി ഷൺമുഖം;1;2444
49;D07001;block_panchayats;KOOVAPADY  ;B07065;True;അജിത്കുമാര്‍ എ റ്റി;1;UDF;3363;ELAMBAKAPPILLY;സന്തോഷ് കുമാര്‍ പി ബി;3;2328
50;D07001;block_panchayats;KOOVAPADY  ;B07065;True;മോളി തോമസ്;1;UDF;4134;KOOVAPPADY;റാണി സെബാസ്റ്റ്യന്‍;3;3194
51;D07001;block_panchayats;KOOVAPADY  ;B07065;True;സി ജെ ബാബു;2;UDF;3496;OKKAL;സി വി ശശി;3;3464
52;D07001;block_panchayats;KOTHAMANGALAM  ;B07072;True;ആഷ ജെയിംസ് ( ആഷ അജിൻ );1;LDF;4712;KOTTAPADY;മിനി ദേവസ്സി;2;3545
53;D07001;block_panchayats;KOTHAMANGALAM  ;B07072;True;ലിസ്സി ജോസഫ്;2;LDF;4699;BHUTHATHANKETTU;മോളി ഏലിയാസ്;1;4542
54;D07001;block_panchayats;KOTHAMANGALAM  ;B07072;True;വർഗ്ഗീസ്  (ജെയിംസ് കോറമ്പേൽ);3;UDF;3469;EDAMALAYAR;സജി.എ.പോൾ;5;2897
55;D07001;block_panchayats;KOTHAMANGALAM  ;B07072;True;കെ.കെ. ഗോപി;3;LDF;4261;KUTTAMPUZHA;ഫ്രാന്‍സിസ് ചാലില്‍;4;3072
56;D07001;block_panchayats;KOTHAMANGALAM  ;B07072;True;ജോമി അബ്രാഹം ( ജോമി തെക്കേക്കര );3;UDF;3474;KEERAMPARA;ജോബ് കെ. ഇ. (ജോവാച്ചൻ കൊന്നയ്ക്കല്‍ );2;3279
57;D07001;block_panchayats;KOTHAMANGALAM  ;B07072;True;കണ്ണന്‍ പി.എം (പുള്ളിയില്‍);2;LDF;4886;NERIYAMANGALAM;ഉലഹന്നാന്‍ (ജോസ് സവിത );1;2598
58;D07001;block_panchayats;KOTHAMANGALAM  ;B07072;True;കുഞ്ഞുമോന്‍ ടി.കെ;1;UDF;4123;KAVALANGAD;വി.കെ കുഞ്ഞുമോന്‍   (വെള്ളാപ്പാറ );2;3968
59;D07001;block_panchayats;KOTHAMANGALAM  ;B07072;True;ആനീസ് ഫ്രാന്‍സിസ്;1;UDF;4558;PAINGOTTOOR;കൊച്ചുത്രേസ്യ രാജന്‍;2;3241
60;D07001;block_panchayats;KOTHAMANGALAM  ;B07072;True;സാലി ഐപ്പ് (കോച്ചേരിക്കുടിയിൽ  );5;UDF;3552;POTHANIKAD;പ്രിയാ പോൾ ( പ്രിയാ എല്‍ദോസ് );2;3465
61;D07001;block_panchayats;KOTHAMANGALAM  ;B07072;True;നിസമോൾ ഇസ്മായിൽ;1;UDF;6096;PALLARIMANGALAM;ഷെരീഫ റഷീദ്;2;5894
62;D07001;block_panchayats;KOTHAMANGALAM  ;B07072;True;ഡയാന നോബി (കൊറ്റം);1;UDF;5417;VARAPETTY;നിര്‍മ്മല മോഹനന്‍;2;5145
63;D07001;block_panchayats;KOTHAMANGALAM  ;B07072;True;പി.എ.എം ബഷീര്‍;2;UDF;5563;CHERUVATTOOR;കെ.എം. പരീത്;1;5167
64;D07001;block_panchayats;KOTHAMANGALAM  ;B07072;True;എം.എ. മുഹമ്മദ്;4;LDF;6026;NELLIKUZHY;അബ്ദുല്‍ സലാം എം.എം;2;3786
65;D07001;block_panchayats;KOTHAMANGALAM  ;B07072;True;അനു വിജയനാഥ്;1;LDF;4668;PINDIMANA;സിന്ധു ടീച്ചർ;3;3514
66;D07001;block_panchayats;MULANTHURUTHY  ;B07070;True;ജൂലിയറ്റ് .ടി .ബേബി;2;UDF;3598;CHOTTANIKARA;ലിന്‍സി മാർട്ടിൻ;3;3419
67;D07001;block_panchayats;MULANTHURUTHY  ;B07070;True;അജി.കെ.കെ.;1;UDF;3698;ERUVELI;എം.കെ.രാജേഷ്;4;3650
68;D07001;block_panchayats;MULANTHURUTHY  ;B07070;True;ജെയ്നി രാജു;1;UDF;3289;MULAMTHURUTHY;ലീല ജോയി മങ്കിടിയില്‍;2;2797
69;D07001;block_panchayats;MULANTHURUTHY  ;B07070;True;പി.കെ പ്രദീപ്;2;UDF;3836;MANEED;കെ ബി അരുണ്‍കുമാര്‍(അനി);1;3359
70;D07001;block_panchayats;MULANTHURUTHY  ;B07070;True;ജ്യോതി രാജീവ്;2;UDF;3853;ARAKKUNNAM;ജയ സുകുമാരൻ;1;3462
71;D07001;block_panchayats;MULANTHURUTHY  ;B07070;True;ബിജു തോമസ്;2;OTH;3341;EDAKKATTUVAYAL;ബോബി തടത്തില്‍;3;2382
72;D07001;block_panchayats;MULANTHURUTHY  ;B07070;True;ജ്യോതി ബാലൻ;1;LDF;3073;THIRUMARAYOOR;ബിന്ദു ഡോണി;2;2560
73;D07001;block_panchayats;MULANTHURUTHY  ;B07070;True;ജലജ മോഹനൻ;1;LDF;3646;AMBALLOOR;ജിനോ ഡോണർ;2;3348
74;D07001;block_panchayats;MULANTHURUTHY  ;B07070;True;ബിന്ദു സജീവ് തടത്തിൽ;1;UDF;3401;KANJIRAMATTOM;ഷാനിമ അൻസ്;2;3287
75;D07001;block_panchayats;MULANTHURUTHY  ;B07070;True;ഷാജി മാധവന്‍;5;UDF;2951;PERUMPILLY;വി.കെ. വേണു;3;2770
76;D07001;block_panchayats;MULANTHURUTHY  ;B07070;True;സിജി അനോഷ്;2;LDF;4020;POOTHOOTA;തുളസി ദാസപ്പൻ;1;3180
77;D07001;block_panchayats;MULANTHURUTHY  ;B07070;True;പി.കെ. സുബ്രഹ്മണ്യന്‍;2;LDF;3425;AMEDA;ഹണീഷ് .പി.ബി;3;3368
78;D07001;block_panchayats;MULANTHURUTHY  ;B07070;True;രാജു. പി. നായര്‍;2;UDF;3712;UDAYAMPEROOR;ടി.വി.സനില്‍കുമാര്‍;3;3532
79;D07001;block_panchayats;MUVATTUPUZHA  ;B07075;True;റീന സജി;3;UDF;5165;THRIKKALATHOOR;അശ്വതി ശ്രീജിത്ത്;1;5043
80;D07001;block_panchayats;MUVATTUPUZHA  ;B07075;True;റിയാസ് ഖാൻ  എം എ;3;LDF;4757;PAIPRA;കെ കെ ഉമ്മര്‍;1;3628
81;D07001;block_panchayats;MUVATTUPUZHA  ;B07075;True;മുഹമ്മദ്;1;LDF;5123;MULAVOOR;എം എം  സീതി;3;3763
82;D07001;block_panchayats;MUVATTUPUZHA  ;B07075;True;മേഴ്സി ജോർജ്;2;UDF;3610;ANCHALPPETTY;വിദ്യാ രഞ്ജിത്ത്;3;3332
83;D07001;block_panchayats;MUVATTUPUZHA  ;B07075;True;ഷിവാഗോ തോമസ്;4;LDF;3022;AYAVANA;ജോര്‍ജ്  സി  കാക്കനാട്ട്;2;2368
84;D07001;block_panchayats;MUVATTUPUZHA  ;B07075;True;പ്രൊഫ. ജോസ്‌  അഗസ്റ്റിൻ;3;UDF;3210;KALLOORKKAD;ടോണി വിന്‍സന്റ്;4;2455
85;D07001;block_panchayats;MUVATTUPUZHA  ;B07075;True;ജോസി ജോളി വട്ടക്കുഴി;1;UDF;3696;MANJALLOOR;സുമി സുഭാഷ്;3;3058
86;D07001;block_panchayats;MUVATTUPUZHA  ;B07075;True;കെ ജി രാധാകൃഷ്ണ൯;2;UDF;4581;AVOLY;മനോജ് പി റ്റി;1;3094
87;D07001;block_panchayats;MUVATTUPUZHA  ;B07075;True;സിബിള്‍ സാബു കാട്ടൂപ്പാടത്ത്‌;1;LDF;3989;ADOOPPARAMBU;റജീന മുഹമ്മദ് കാഞ്ഞിരക്കാട്ട്;3;3731
88;D07001;block_panchayats;MUVATTUPUZHA  ;B07075;True;ബെസ്റ്റിന്‍ ചേറ്റൂര്‍;3;OTH;3984;ARAKKUZHA;ജോസ്  പെരുമ്പിള്ളികുന്നേല്‍;2;3725
89;D07001;block_panchayats;MUVATTUPUZHA  ;B07075;True;അഡ്വ.  ബിനി ഷൈമോന്‍;1;LDF;3833;MARADY;സിയ ജെയ്‌മോൻ;3;3505
90;D07001;block_panchayats;MUVATTUPUZHA  ;B07075;True;രമ രാമകൃഷ്ണന്‍;3;UDF;3325;MEKKADAMBU;ബീന ഏലിയാസ്;2;2950
91;D07001;block_panchayats;MUVATTUPUZHA  ;B07075;True;സാറാമ്മ ജോൺ;3;UDF;3677;VALAKOM;ഷീന  ടീച്ചർ;1;3482
92;D07001;block_panchayats;PALLURUTHY  ;B07069;True;സിന്ധു ജോഷി;2;UDF;1474;KATTIPARAMBU;സ്മിത മാത്യു ജേക്കബ്;3;1437
93;D07001;block_panchayats;PALLURUTHY  ;B07069;True;ജോബി പനക്കല്‍;1;OTH;2358;KUMBALANGI NORTH;മാര്‍ട്ടിന്‍ ആന്റണി;3;1805
94;D07001;block_panchayats;PALLURUTHY  ;B07069;True;മെറ്റില്‍ഡ മൈക്കിള്‍;1;UDF;2772;ST JOSEPH CHAPPAL;സപ്ന ടീച്ചർ;2;2565
95;D07001;block_panchayats;PALLURUTHY  ;B07069;True;ജോളി പൗവ്വത്തില്‍;1;UDF;2012;KUMBALAM NORTH;പി. എസ്. ഹരിദാസ്;3;1578
96;D07001;block_panchayats;PALLURUTHY  ;B07069;True;അഫ്സല്‍ നമ്പ്യാരത്ത്;1;UDF;1885;PERUMANA;ജോണ്‍ (വി. ഒ. ജോണി);3;1804
97;D07001;block_panchayats;PALLURUTHY  ;B07069;True;ബേബി തമ്പി;1;LDF;2849;CHEPPANAM;ജി. സുധാംബിക ടീച്ചർ;4;1878
98;D07001;block_panchayats;PALLURUTHY  ;B07069;True;ജോസ് വര്‍ക്കി (സുനില്‍ എന്‍. ജെ.);1;UDF;1941;PANANGAD SOUTH;സി. എസ്. സനല്‍;3;1748
99;D07001;block_panchayats;PALLURUTHY  ;B07069;True;സാബു തോമസ്;2;LDF;1280;KUMBALANGI SOUTH;സുബീഷ് എന്‍. എസ്.;3;1240
100;D07001;block_panchayats;PALLURUTHY  ;B07069;True;നിതാ സുനില്‍;2;LDF;2201;KUMBALANGI CENTRAL;ജെയ്‌നി;1;1935
101;D07001;block_panchayats;PALLURUTHY  ;B07069;True;ജെംസി ബിജു;2;LDF;1839;CHELLANAM DIVISION;ശ്രീജ കെ.ആര്‍.;3;1335
102;D07001;block_panchayats;PALLURUTHY  ;B07069;True;ആരതി ദേവദാസ്;1;LDF;2170;AMBEDKAR COLONY;ജോയ്സ്;2;1238
103;D07001;block_panchayats;PALLURUTHY  ;B07069;True;സെല്‍വരാജന്‍;4;LDF;1758;KANDAKADAVU;രതീഷ്;2;1628
104;D07001;block_panchayats;PALLURUTHY  ;B07069;True;ഷീബ ജേക്കബ്;3;OTH;2123;KANNAMALI;ജിജി ബാബു;1;1329
105;D07001;block_panchayats;PAMBAKKUDA  ;B07073;True;കുഞ്ഞുമോള്‍;1;UDF;1498;OORAMANA;മിനികുമാരി കെ എ;2;1433
106;D07001;block_panchayats;PAMBAKKUDA  ;B07073;True;വിജയകുമാരി പി എസ്സ്;1;UDF;2348;PAMPAKKUDA;സുഷമ മാധവൻ;2;1883
107;D07001;block_panchayats;PAMBAKKUDA  ;B07073;True;ലളിത വിജയന്‍;1;UDF;2273;MANNATHOOR;ലിസി റെജി;2;1901
108;D07001;block_panchayats;PAMBAKKUDA  ;B07073;True;ജോസ് കുര്യാക്കോസ്;1;LDF;2241;MOONGAMKUNNU;റെജി മാത്യു;3;1254
109;D07001;block_panchayats;PAMBAKKUDA  ;B07073;True;ആലീസ്  ഷാജു കുരിശിങ്കല്‍;2;LDF;2015;PALAKKUZHA;അഡ്വ. സനിത ബിജു;3;1258
110;D07001;block_panchayats;PAMBAKKUDA  ;B07073;True;സിബി ജോർജ്;3;UDF;1889;UPPUKANDOM;മാത്യു സ്കറിയ ( സാജു ഇടത്തിൽ );1;1837
111;D07001;block_panchayats;PAMBAKKUDA  ;B07073;True;സി റ്റി ശശി;1;LDF;2325;THIRUMARADY;സജീവ് കെ കെ;2;2314
112;D07001;block_panchayats;PAMBAKKUDA  ;B07073;True;ടോജിൻ ജോൺ (ഡോജിൻ ജോണ്‍ അരഞ്ഞാണിയിൽ);3;LDF;1852;MUTHOLAPURAM;ജോണി അരീക്കാട്ടേൽ;2;1438
113;D07001;block_panchayats;PAMBAKKUDA  ;B07073;True;എല്‍സി റ്റോമി;1;OTH;1861;ELANJI;ബിന്ദു സിബി;2;1621
114;D07001;block_panchayats;PAMBAKKUDA  ;B07073;True;ഷീല ബാബു;2;UDF;2408;PERIYAPPURAM;സിന്ധു ജോർജ്ജ്;3;1568
115;D07001;block_panchayats;PAMBAKKUDA  ;B07073;True;കുഞ്ഞുമോന്‍ ഫിലിപ്പ്;1;UDF;2353;ANCHELPETTY;ഒ എൻ വിജയന്‍;3;1907
116;D07001;block_panchayats;PAMBAKKUDA  ;B07073;True;അഡ്വ. ജിൻസൺ വി പോൾ;1;LDF;1957;MAMALASSERY;സുരേഷ് കുമാര്‍;3;1915
117;D07001;block_panchayats;PAMBAKKUDA  ;B07073;True;സ്മിത എല്‍ദോസ്;2;LDF;2170;RAMAMANGALAM;റ്റിന്റു ബിനു;3;1378
118;D07001;block_panchayats;PARAKKADAVU ;B07074;True;ഷെറൂബി സെലസ്റ്റീന;2;LDF;3911;ELANTHIKKARA;റ്റിറ്റി കെ തോമസ്;3;3699
119;D07001;block_panchayats;PARAKKADAVU ;B07074;True;സി എം  വര്‍ഗീസ്;3;LDF;3542;KUTHIYATHODU;ഫ്രാന്‍സിസ് തറയില്‍;2;3422
120;D07001;block_panchayats;PARAKKADAVU ;B07074;True;റൈജി  സിജോ;3;UDF;4807;PARAKKADAVU;ബിൻസി  ജോബി പാത്താടൻ;2;2597
121;D07001;block_panchayats;PARAKKADAVU ;B07074;True;താര സജീവ്;2;LDF;4115;PULIYANAM;ജോമോള്‍ സുനിൽ കുമാർ;1;3993
122;D07001;block_panchayats;PARAKKADAVU ;B07074;True;ടി. വി. പ്രദീഷ്;2;LDF;4734;KURUMASSERY;ജിസ് തോമസ്;1;4254
123;D07001;block_panchayats;PARAKKADAVU ;B07074;True;ആനി കുഞ്ഞുമോന്‍;2;LDF;3605;VAPPALASSERY;ജൂലി വില്‍സണ്‍;3;3550
124;D07001;block_panchayats;PARAKKADAVU ;B07074;True;സിനി ജോണി;3;UDF;3794;SREEMOOLANAGARAM NORTH;ഷീല പൗലോസ്;2;3507
125;D07001;block_panchayats;PARAKKADAVU ;B07074;True;അഡ്വ :റ്റി .എ . ഷബീര്‍ അലി;3;LDF;3939;SREEMOOLANAGARAM SOUTH;സെബി കൂട്ടുങ്ങൽ;4;3395
126;D07001;block_panchayats;PARAKKADAVU ;B07074;True;അമ്പിളി അശോകന്‍;1;UDF;3733;DESOM;ഗീത രാജന്‍;2;3208
127;D07001;block_panchayats;PARAKKADAVU ;B07074;True;ദിലീപ് കപ്രശ്ശേരി;1;UDF;4659;NEDUMBASSERY;ബിജു കോടത്ത്;3;3198
128;D07001;block_panchayats;PARAKKADAVU ;B07074;True;അമ്പിളി ഗോപി;1;LDF;3189;CHENGAMANAD;തങ്കമണിയമ്മ ടീച്ചർ;2;2110
129;D07001;block_panchayats;PARAKKADAVU ;B07074;True;സി. കെ. കാസിം;2;LDF;3861;KUTTIPUZHA;എം .എ .സുധീര്‍;4;3076
130;D07001;block_panchayats;PARAKKADAVU ;B07074;True;വി.ടി .സലീഷ്;3;LDF;3898;PUTHENVELIKKARA;എം.വി. മഹേഷ്;1;3374
131;D07001;block_panchayats;PARAVUR  ;B07062;True;സജ്ന സൈമൺ;2;LDF;3984;MALYANKARA;വീണ റോമു;1;2777
132;D07001;block_panchayats;PARAVUR  ;B07062;True;കെ .എസ് .സനീഷ്;3;LDF;4352;MOOTHAKUNNAM;അനില്‍ ഏലിയാസ്;1;3063
133;D07001;block_panchayats;PARAVUR  ;B07062;True;നിത സ്റ്റാലിന്‍;1;LDF;4361;GOTHURUTH;ഷൈമ തോമസ്;2;3977
134;D07001;block_panchayats;PARAVUR  ;B07062;True;മണി ടീച്ചർ;2;UDF;3784;CHENDAMANGALAM;മിനി സാബു;3;3756
135;D07001;block_panchayats;PARAVUR  ;B07062;True;ബബിത ദിലീപ് കുമാർ;2;LDF;3343;KOTTAYILKOVILAKOM;ദീപ ടീച്ചർ;1;3249
136;D07001;block_panchayats;PARAVUR  ;B07062;True;കമല സദാനന്ദൻ;1;LDF;2093;MANNOM;എം.കെ.ഹബീബ് (അബി മന്നം );5;1968
137;D07001;block_panchayats;PARAVUR  ;B07062;True;ഗാന അനൂപ്;1;LDF;3875;CHERIYAPPILLY;സീമ ടീച്ചർ;3;2790
138;D07001;block_panchayats;PARAVUR  ;B07062;True;ആന്റണി കോട്ടയ്ക്കൽ;1;UDF;4510;KOONAMMAV;അഡ്വ : ഫ്രാങ്ക്‌ളിൻ അറയ്ക്കൽ;2;2870
139;D07001;block_panchayats;PARAVUR  ;B07062;True;ജെന്‍സി തോമസ്;1;OTH;3506;KOTTUVALLY;സുഷമ വിന്‍സെന്റ്​;3;3443
140;D07001;block_panchayats;PARAVUR  ;B07062;True;സി.എം .രാജഗോപാല്‍;3;UDF;3109;CHATHANAD;ദിലീപ് (എ .എസ്. ദിലീഷ് );2;2702
141;D07001;block_panchayats;PARAVUR  ;B07062;True;എ.കെ.മുരളിധരന്‍;2;LDF;2966;EZHIKKARA;എൻ.എൻ.പ്രസാദ്;1;2863
142;D07001;block_panchayats;PARAVUR  ;B07062;True;സിംന സന്തോഷ്;2;LDF;3890;PATTANAM;അനിത സന്തോഷ്;1;3524
143;D07001;block_panchayats;PARAVUR  ;B07062;True;സുരേഷ് ബാബു(ബാബു തമ്പുരാട്ടി);3;LDF;3581;VAVAKKAD;കെ.കെ.ഗിരീഷ്;1;3143
144;D07001;block_panchayats;VADAVUKODE  ;B07071;True;അനു  അച്ചു;1;UDF;3574;PALLIKKARA;ജെറി ബാബു;3;2671
145;D07001;block_panchayats;VADAVUKODE  ;B07071;True;റസീന  പരീത്;5;OTH;2856;VEMBILLY;എൻ.വി.  രാജപ്പൻ;4;2592
146;D07001;block_panchayats;VADAVUKODE  ;B07071;True;വി.ആർ.  അശോകന്‍;1;UDF;3078;PATTIMATTOM;ശ്രീജിത്ത് ശശിധരന്‍;4;2943
147;D07001;block_panchayats;VADAVUKODE  ;B07071;True;സ്വാതി രമ്യദേവ്;4;OTH;3491;AIRAPURAM;ഷിജി അനിൽ;2;2997
148;D07001;block_panchayats;VADAVUKODE  ;B07071;True;കെ. സി.  ജയചന്ദ്രന്‍;1;OTH;3350;MAZHUVANNOOR;സിജു കടയ്ക്കനാട്;4;2769
149;D07001;block_panchayats;VADAVUKODE  ;B07071;True;ജോണി.  പി.പി.;2;OTH;3617;KADAYIRUPPU;എം.കെ.  മനോജ്;4;2429
150;D07001;block_panchayats;VADAVUKODE  ;B07071;True;രാഖി.  പി.എസ്.;3;OTH;3531;PANCODE;ഷീജ അശോകന്‍;4;1806
